cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
0585 OB Dopa-Gaba_1,2.4317736305108593,0.5646446692843398,1.9941882085399467,0.8251625750245166,1.0223691203013188,0.954674171800373,0.7088659671174378,1.8933547124141408,0.9519857639024236,0.05604172554336676,0.24632075253654928,0.7353701671632398,3.436190809522356,0.15647546784216618,0.8826161953581482,3.618972914559501,1.1279621204408277,0.11200426406219226,3.518917043669885,2.892519946859664,0.48187158488425885,0.05977889469691685,0.4444140826954561,0,0.3419282977320567,3.21956594451135,1.4903956982268003,0.44199006297007326,2.9938967288041316,1.3301590390566016,1.4646164429287951,2.4196364458869484,2.309895976250913,0.7978184643913718,2.8703521119446314,1.3231051509119884,1.6502243130146956,2.0184870207009196,3.154677887924579,4.333188205206094,044 OB Dopa-Gaba,05 OB-IMN GABA,"Tyrp1,Trh,Lin28b",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0586 OB Dopa-Gaba_1,3.802970779223705,1.3474914351786216,2.9427634130312703,1.0110646364257092,2.3433795970255935,2.106161915411161,1.4752778593949445,3.383937512795756,1.031507713588204,0,0.2224096012866403,1.498658899247177,3.37135958859301,0.6327365233203558,1.170973890409695,5.606872404654195,2.4383439172909953,0.04456336854949711,4.857571678837453,4.685927550623736,0.23957329659950077,0.5013823509216309,1.2214179865018588,0,0.9398239015594242,4.83858390304986,2.1370131443804645,0.9319060111609032,4.755809021747019,1.9562945290813296,1.9357136628759188,3.8053062055993263,4.023118616089108,1.6516650943305549,3.351794327337911,4.4326848533209855,3.2056392647149994,3.9682205474282815,5.006439667048417,5.481528712069895,044 OB Dopa-Gaba,05 OB-IMN GABA,"Ppp1r1c,Trh,Th",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0587 OB Dopa-Gaba_1,2.969961704513752,0.3764848862343339,2.4964190611091137,1.01779168224515,2.0380179021218776,1.6779545088120804,0.8551152811609279,2.528771334649935,1.4459771316759078,0,0.06961660709633494,1.8129821734076863,5.22301395719128,0.5343957118591424,0.6865665078839193,5.374391764909423,1.884664125388421,0.01142304245600853,4.814523957402134,3.883485336159488,0.15957925540513038,0.09671822026907158,0.8419384559746727,0,0.6326615228995484,4.691798293072244,1.6805945064710537,0.9724505673284116,4.27045348280995,1.314382971347167,1.9014513569202676,3.2699479110299525,4.176353659206167,1.517743263893632,3.2211854047721187,3.6701997998531466,2.263841725477424,3.078665177177617,4.284510052722434,4.620286520577559,044 OB Dopa-Gaba,05 OB-IMN GABA,"Nfatc1,Syndig1l,Gbp6",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0588 OB Dopa-Gaba_1,3.627173231494042,1.4032285290379678,3.438579720835532,0.7532743254015523,2.70293975645496,2.498771975117345,0.6793457923396942,3.652351648576798,1.7526215660956601,0,0.07953087745174285,1.23412476816485,3.7801708867472983,0.7388546236099736,1.3992819939890215,5.657962322235107,2.5914195276075795,0,5.140802967932917,4.5874342918396,2.312108847402757,0.1419255348943895,1.0302899960548646,0,0.9782710075378418,3.750770176610639,2.437982428458429,1.5489565864686043,4.645241583547285,1.694902689226212,2.8578710402211835,3.814426906647221,3.9105920330170663,1.8344494296658425,3.762772429373957,4.27433713020817,3.142979544977988,3.996369607986942,5.766832443975633,5.294025505742719,044 OB Dopa-Gaba,05 OB-IMN GABA,"Car3,Lrrc38",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0589 OB Dopa-Gaba_1,2.389318186498135,0.38299857479209015,2.2803140995652305,0.7941111414277435,1.2558999892237956,1.5053369502116984,0.7199952010940165,2.064035088119591,1.2142709261001536,0.01934571776132468,0.1078624746370999,1.1746681485707071,4.357775885320157,0.4807704817236718,0.7333847863934401,4.542036691600459,1.5388861175671695,0.06476866660070787,4.343426050924283,3.408131077902057,0.1413254054404935,0.06676553759843012,0.6201843111359955,0,0.6179173689298619,3.9515457274238224,1.5555986085826534,0.5291803895178546,3.4227000560360943,1.2361703413192595,1.6207803491720685,2.861930767782731,3.641066999656231,1.2315823745306955,2.82305107043097,2.508805524685154,1.9745811312043549,3.4449715582775045,3.948523561378824,4.492348820266808,044 OB Dopa-Gaba,05 OB-IMN GABA,"Nfatc1,Syndig1l,Lamp5,Plekha2",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0590 OB Dopa-Gaba_2,2.1506560957355862,0.5946784171329182,1.613211820080022,0.5799007294284311,0.7768539562346829,1.1165820231103594,0.3913595448633668,1.1184383106839126,0.6874892362363779,0,0.03879695637210919,0.6096849805989842,4.555949976489802,0.22984532641757063,0.47360572693454234,3.0819468012281286,0.999060147886823,0,3.415509515507206,2.1541137057504836,0.4225610988155292,0,0.2462044339271108,0,0.2844521164134809,2.4067393290768764,0.9570825874425803,0.8314812198566024,2.4250883175309297,0.4819222681081978,1.2764866792472305,1.8474056796663123,1.9493665543331464,0.7563594860635745,2.06664022518571,0.9682567742220156,1.0802620140610226,1.640317112017589,3.3239574432373047,4.2318922607762035,044 OB Dopa-Gaba,05 OB-IMN GABA,"Frmd7,Trh,Kank1,Lin28b",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0591 OB Dopa-Gaba_3,2.4346206893383617,0.3897721935325945,1.6288069469828002,0.28188386433561086,1.3729028231661085,0.9201864457466232,0.9919852673167914,1.935525591944305,0.7314066886901855,0,0,1.2796620516709878,0.9746527000212334,0.16927610316746672,0.47879760366090585,5.450770431840923,1.1391061729108785,0,4.364872146660174,3.3977593435368068,0,0.08095556581524056,0.513352266499694,0,0,2.8151817724738324,0.8529846567503163,0.8112131105342382,3.5281794373418243,0.8530738521629656,1.2531731430913362,3.140049484414114,3.218380484782474,0.8301922368331695,3.4423511263350366,3.7411289483728543,1.8021029418622945,1.3520890692589989,3.1727733410580057,4.962896528378339,044 OB Dopa-Gaba,05 OB-IMN GABA,"Frmd7,Tnni1,Slc17a8",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0592 OB Dopa-Gaba_4,2.395988509274911,2.032767223275226,3.100479810134224,0.8667809686798981,1.9185597758362256,1.7878933816716291,0.808574258417323,2.613671016002047,1.664272111395131,0,0.34353521595830505,1.941695023274076,4.972999365433402,0.5120590700619463,1.445858976115351,5.401845386062843,2.263378381729126,0.14592853145322937,5.211401303609212,3.867398016694663,0.04372901156328726,0.07621824223062267,0.775703495827274,0,0.9482702379641326,2.7228351226751357,2.0591606471849526,0.7584585106891134,3.452959126320438,1.6958307148753733,1.9189768321272256,4.684679985046387,3.930181057556816,2.287712943726691,3.885533875313358,1.6899642391481262,2.678102482920107,3.137975430143052,4.0160048249839,5.796823674354,044 OB Dopa-Gaba,05 OB-IMN GABA,"Frmd7,Daam2,Trh",olfactory bulb; dopaminergic neuron-GABAergic neuron,dopaminergic-GABAergic
0593 OB-STR-CTX Inh IMN_1,2.1584117135336234,1.5172828297282377,2.893265968145326,1.7354369496190272,2.820776872856672,3.780335248902787,1.554825738418934,2.540686707163966,0.622917751933253,0.1229919389236805,0.13336492139239645,2.2549845229747683,3.940433735071226,2.1527278811432593,2.3593488515809526,5.254522988962573,1.8926746568014456,0.2614345661429472,5.734270894250204,5.441500785738923,0,0,0.7712361091791198,0,1.6066767892172171,2.300129912620367,2.6860779496126397,0.983304034831912,4.268087431441906,1.69530483733776,2.101497949555863,4.685853658720505,6.814662955528082,3.3536692441895952,3.9661391169525855,0.5098885048267453,3.5248223459997843,2.6902680507926053,2.9401910249577012,6.201365093852198,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Top2a,Pif1,Clvs1",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0594 OB-STR-CTX Inh IMN_1,1.4294053316116333,2.9181191444396974,4.376862114667892,1.7665720681349435,2.3147434890270233,3.9128510395685834,1.2306458175182342,2.6591770668824513,0.5312647124131521,0.02377649346987406,0.5847990373770396,2.0418587923049927,3.3210592210292815,3.684006679058075,2.4906509160995483,3.6142772773901624,2.0539443254470826,0.12445508042971291,5.443682922919591,4.939188329378764,0.06983912388483683,0.13719128370285033,1.270534731944402,0,1.5587456504503885,2.015937743584315,3.403256054719289,1.1681514938672384,3.8287763675053914,1.5340058108170826,1.6906550804773963,4.5571362773577375,5.854140474398931,3.732896715402603,4.2096374273300174,0.11787081758181256,3.5841800133387247,3.1044685582319897,2.751083308458328,5.753912657499313,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Top2a,Hist1h1a,Igfbpl1,Ung",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0595 OB-STR-CTX Inh IMN_1,2.006774311595493,0.9183591312832302,3.0038878599802654,1.4060767147276136,2.01508576075236,3.652295080820719,1.2438877873950531,2.572309390703837,1.1254769298765397,0.06916698879665799,0.4104344103071425,2.439697583516439,2.6619513935512966,1.3682943714989555,1.1236246214972605,3.834517312049866,1.6495969984266492,0.21696008311377632,4.959816861152649,4.784779026773241,0.02939510345458984,0.4240693251291911,1.1068640496995714,0,2.1574376106262205,1.682351697815789,1.802704061402215,2.0287967840830485,3.8047332869635686,0.8776562240388658,1.35970127052731,3.1600883563359576,4.998296462164985,3.3246773136986625,3.5289024300045435,0.1357822815577189,2.893628459506565,2.0111496633953516,2.8182457208633425,5.59301663769616,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Draxin,Mfge8,Kcnq4,Mfng",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0596 OB-STR-CTX Inh IMN_1,2.644073971604879,1.6679050057335238,4.149773504881733,1.826347490327548,3.035165280367421,4.449038324102891,1.164074269016232,2.8255344871926096,0.7680986497254498,0,0.7139644032031034,2.104268483356037,4.495912881024116,2.235786784011706,1.436956194649755,3.2651151302641472,2.2474807595784685,0.05289085776404997,5.33799743230364,5.071006660967802,0,0.32583405908230134,0.8033181207369914,0,1.6945628655695282,2.9597055173553195,2.1565621679863045,1.2598254448544663,4.37769802903707,1.3728592205891568,1.4655661962728586,3.427466384077494,5.8942499076370645,3.603329219649323,3.738309957284843,0.3327300822840328,3.696775103037336,2.596347074593063,3.2030535630420247,5.720015162915255,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Uhrf1,Sv2c,Bard1,2810459M11Rik",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0597 OB-STR-CTX Inh IMN_1,1.5389394119323008,1.7989011527050154,2.9610254170866352,1.1650270925680168,1.8663110035681445,3.7841393014659057,0.9893951547946854,2.0458957951059453,0.36827757989936194,0.02792303552740647,0.3419118323344958,1.5712875697923745,3.1525370594069893,2.1678915381902764,1.2929331662626606,3.880943724289242,1.7609472293627593,0.3878952863188129,5.319000920759359,4.008565972445039,0,0.15372343025659854,0.7626097664060328,0,1.001282595834242,1.693608133218034,2.012004396189814,0.6802510310538673,3.314486296280571,1.0267842579264883,1.027899953216432,3.854637799998046,4.94436944426284,3.355689917628473,3.3500016781652397,0.245713952030589,3.0682828661952564,2.1571825106624556,2.063810412591625,5.525595715865787,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Pclaf,Dlx1as,Ung",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0598 OB-STR-CTX Inh IMN_1,2.5137822466198676,2.5532561341022473,4.6428805044873265,1.8074821109685424,2.9695080157318805,4.890047097098234,1.6375830335314996,2.447486117954168,1.1005104289335363,0,0.29789111193488627,2.4650834200069376,4.124572380635533,3.7004224574404065,2.3636696176831,2.794160933516144,2.355545665343962,0.07966168865359208,5.212761296406051,5.537061809954061,0.12024558831124284,0.3682686732365535,1.0992680696340709,0,2.787798616141755,2.404961857860444,2.9734595501584704,1.4863435542421644,5.357208275687102,1.8091031048632316,1.7757106409892778,4.554053492136131,5.967011602755585,3.7741619796235097,5.057802843292374,0.25058722603914424,4.0753400271834295,2.764919149390173,3.3741912539728087,5.527786237621739,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Top2a,Bmpr1b,Cdca3",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0599 OB-STR-CTX Inh IMN_1,2.714575324303065,0.6277169080880972,2.4839772475071444,1.3256665682181334,1.5969541470209758,3.2753502008242483,0.955543680068774,1.9343258631535063,1.0482419698666303,0,0.40162077928200746,1.627288891718938,2.6326727530895133,1.3264190264237232,1.0504592229158451,3.4609942772449593,1.9630258908638587,0.1310666982944195,4.4978853311294165,4.882164655587612,0.03771789257342999,0.4234385154186151,0.7510415101662661,0,2.8539011172759228,2.789957896257058,1.455950630016816,0.8792408337959876,4.435999356783354,1.6067315278909144,1.551786178197616,2.4840783094748473,4.697678862473904,2.173813129082704,3.653039131409083,0.03951558699974647,3.020512886536427,1.816706963074513,3.663569627664028,4.801682191017346,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"S1pr1,Mycn,Tnc,Meis2",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0600 OB-STR-CTX Inh IMN_1,1.663522064968308,3.623148215325523,2.7493557308522445,1.1592958787041252,2.239691661997429,2.549893063956527,0.9163660110455554,1.6966730113278068,0.7859041442238324,0.02714141963217495,0.27717051799828407,1.8390454782693872,2.674543682432853,2.244068978522061,1.5610202850323718,4.400940406943949,1.636969583294403,0.21026716865069495,5.147845047910066,4.4973292181277165,0.05975162813448793,0.07227772107056532,0.6681904815384562,0,0.7198328983162252,1.4062744294297638,2.3429826899162403,0.5259639335469612,3.4311234284351224,1.0816146276573435,1.6554530299670325,3.632057507456196,5.89553548148458,2.508281670475458,3.659303206403109,0.2326552269018092,2.744487381659413,1.6078895087490714,2.0833498923134464,6.130534532510839,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Top2a,Sp8,Nusap1",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0601 OB-STR-CTX Inh IMN_2,3.2764856310214028,3.619073791018987,1.743350087586096,0.4706241720813816,0.7980433136729871,1.684064842886844,0.8442201169870668,1.2620981426562292,2.3049128358646973,0.0341029045945507,0.1116428031759747,2.3429207741203957,4.509120898731684,1.5226727340180994,0.8588053573996334,4.865834692777214,1.391603997198202,0.08751900115255583,4.253776026984393,3.719612501435361,0.02603161132941811,0.05801154799380545,0.711386510881327,0,0.2712049302408251,2.06896087880862,1.0479132765430514,0.6587566602028022,2.580948764994993,0.5119394245794264,0.9898965479963916,2.728614843497842,3.5259151782019664,2.241055199655436,2.263357536267426,0.8003083427073592,1.0793071783195107,1.2987975225610249,3.1772705942897472,4.529131260968871,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Frmd7,Igfbpl1,Dpyd,Zic1",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0602 OB-STR-CTX Inh IMN_2,3.4659047493567834,5.551536532548758,2.9653064012527466,1.4327877393135655,1.3748591863192046,2.3476063838371863,1.1125818307583148,2.20638277897468,1.6214180451173048,0,0,2.703243750792283,5.408505238019503,1.7602781424155602,0.9047778019538292,6.44041645526886,1.855322938698989,0.23943030834198,5.986199406477121,4.923246163588304,0,0,0.7660068090145404,0,0.14614869081057036,1.8875247881962705,1.1129059333067677,0.3782017139288095,3.1975401364839993,0.7000424770208505,1.724489477964548,3.687785029411316,3.604585005686834,3.842450792972858,3.159381022820106,2.129869690308204,1.5737914397166326,0.9954528441795936,4.010246240175688,5.185782350026644,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Trdn,Cdca7,Ndnf",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0603 OB-STR-CTX Inh IMN_2,2.6013920628488956,3.8574906157177815,1.6793891237103404,0.7030663537899785,0.8398930102140455,1.84098600508171,0.5990921193470375,1.2967123287093023,1.7929264519258268,0,0.13272352424913555,3.734891213910552,2.598821980385931,1.1075309945422285,1.0430467037511943,5.2968127691805265,1.2660028914643604,0.09355414369935404,3.767711060217732,3.3605858315643973,0.03135493511764856,0.0246907708648834,0.521040405489244,0,0.2711050744461339,1.7602981592771814,1.2010711449354936,0.4892593160048499,2.2623227598663176,1.005067474631819,1.2620493092275102,2.8276262322995507,4.082472814696402,2.412294122819694,2.4779928274043588,1.5030936123725778,0.9613417682552496,1.3461499848897367,2.6836455205514307,4.260641750995807,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Frmd7,Prss35,Adamts19,Ptprk",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
0604 OB-STR-CTX Inh IMN_2,3.9398509862394673,5.485990068186885,2.520290331407027,0.6993442957580325,1.193369961538805,1.8830570364186887,1.009427257206129,2.1665439888422666,2.101654214821314,0,0.4518706921061037,3.1644673253236553,5.351608283906115,1.3309929644166243,1.185053233572617,5.841863055474202,1.6784494799587566,0.10509354323737706,4.53399807850834,3.534957729309444,0,0.07681563343455197,1.108597159856864,0,0.17351995249510754,2.108398118980318,1.4863593889319378,0.7355126505312712,3.602960428230376,1.131369313703695,0.9615415113245546,3.854731309084082,3.942291649905118,3.507005405049079,2.810073530249916,1.4417300507013977,1.0692015768511025,0.9921674577615006,3.1069615330149536,5.554668270080929,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,"Frmd7,Ntn1,Prss35,Col12a1",olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron,immature
